user_id,total_views,avg_watch_duration,active_days,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device,household_size,created_at,cluster_kmeans,cluster_dbscan,cluster_hierarchical
user_07928,16,70.16428571428571,14,2,2,0,0,3,0,0,3,2,1,3,1,2,0,1,3,0,0,0,1,allisonjenkins@example.org,Laura,Gonzales,32.0,Male,USA,Illinois,Pachecomouth,Standard,2024-12-15,True,3.74,Laptop,2.0,2024-02-16 06:32:51.098159,0,-1,0
user_07929,15,52.57857142857143,14,1,1,2,1,0,1,0,0,0,0,0,4,1,0,2,0,1,1,1,3,johnmartin@example.net,Christina,Rangel,31.0,Male,USA,Arizona,Lake Johnnyshire,Basic,2024-01-19,False,18.31,Laptop,2.0,2023-03-20 22:22:21.319851,0,-1,0
user_07930,14,100.43076923076924,14,1,2,1,2,2,1,1,1,0,1,0,0,1,2,1,1,0,0,1,1,kentconway@example.com,Suzanne,Jimenez,46.0,Female,Canada,Alberta,Lopezside,Premium,2022-12-18,True,36.58,Laptop,2.0,2024-10-10 10:27:21.656164,0,-1,0
user_07931,10,60.02,10,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,2,1,zkelly@example.org,Lee,Fuller,35.0,Female,USA,Wisconsin,New Jasmineport,Premium,2022-10-05,True,15.12,Gaming Console,3.0,2025-07-27 09:37:39.444836,0,-1,0
user_07932,18,91.1125,18,1,1,2,1,1,0,2,3,5,0,0,1,1,1,0,1,4,2,1,1,davisbrittany@example.net,Kara,Williams,23.0,Female,USA,Georgia,Ambermouth,Premium,2024-06-26,True,13.53,Tablet,1.0,2022-10-12 16:37:00.508548,0,-1,0
user_07933,5,165.2276923076923,5,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,hbanks@example.org,Jeffery,Price,46.0,Female,Canada,Quebec,Dawnmouth,Premium,2024-09-16,False,14.25,Desktop,2.0,2024-11-12 13:31:09.249801,0,-1,0
user_07934,15,72.72857142857143,14,2,2,1,1,1,0,4,2,2,0,0,0,2,0,3,0,0,0,0,1,maryjones@example.org,Sara,Huang,42.0,Female,Canada,British Columbia,New Candace,Premium,2025-01-03,False,6.15,Tablet,2.0,2025-06-04 21:17:05.055902,0,-1,0
user_07935,14,72.51666666666667,14,0,2,2,1,0,0,0,1,1,1,0,3,0,4,0,1,0,0,0,1,brian82@example.com,Ricardo,Frazier,49.0,Male,USA,Pennsylvania,South Williamside,Standard,2023-01-30,True,13.53,Laptop,2.0,2024-08-19 16:15:57.808995,0,-1,0
user_07936,9,56.05714285714286,9,0,0,1,2,0,0,0,1,1,1,0,0,2,1,0,0,0,0,1,1,danielwatkins@example.org,Matthew,Macdonald,43.0,Male,USA,Wisconsin,New Edward,Standard,2023-12-30,True,32.12,Smart TV,2.0,2022-09-21 02:36:14.919845,0,-1,0
user_07937,9,68.55,9,0,0,0,0,1,2,0,0,2,1,0,1,0,0,1,1,0,0,1,1,mark71@example.net,Linda,Reyes,21.0,Unknown,USA,Illinois,North Howardview,Premium,2024-06-25,True,7.61,Desktop,2.0,2022-12-17 04:31:39.566538,0,-1,0
user_07938,12,66.15,11,0,3,1,0,1,0,1,0,0,0,0,1,0,1,2,0,2,1,1,0,susanpham@example.net,Lori,Mccullough,39.0,Female,USA,Wisconsin,Lake Melindaburgh,Standard,2023-06-17,True,13.53,Smart TV,2.0,2024-08-01 04:59:08.533518,0,-1,0
user_07939,12,68.19,10,1,0,0,0,0,4,0,1,1,0,0,0,1,1,2,0,3,0,2,0,kimberly46@example.net,Kevin,Ryan,35.0,Male,Canada,Quebec,New Anthonyfort,Standard,2025-07-17,True,9.83,Gaming Console,2.0,2023-07-29 02:06:52.447572,0,-1,0
user_07940,16,58.95,16,1,2,2,2,1,1,1,1,0,2,2,1,2,2,1,0,0,0,2,1,powerschristy@example.com,Vanessa,Brewer,27.0,Female,USA,Florida,South Mariah,Basic,2024-01-02,True,12.21,Desktop,5.0,2022-08-23 04:11:07.088448,0,-1,0
user_07941,14,53.725,13,1,1,1,0,1,0,3,3,0,1,3,1,1,2,0,2,0,1,1,1,pblack@example.com,Joanna,Lewis,46.0,Male,USA,New York,Collierberg,Premium,2024-09-09,True,62.28,Gaming Console,2.0,2022-10-29 23:10:25.264425,0,-1,0
user_07942,11,40.97,11,0,2,1,2,2,3,0,0,0,0,1,1,1,0,0,1,0,1,1,0,gmcintyre@example.net,Jonathon,Hill,43.0,Male,USA,Wisconsin,Mcmillanberg,Standard,2023-01-22,True,35.89,Smart TV,2.0,2023-12-25 14:03:25.359592,1,-1,1
user_07943,12,80.02727272727272,11,0,3,1,0,1,1,1,1,0,0,1,0,1,1,2,2,0,0,0,0,marthabaker@example.org,Jeffrey,Howard,43.0,Female,Canada,Prince Edward Island,Stephenburgh,Premium,2024-02-06,True,14.45,Mobile,2.0,2023-02-16 06:46:01.336485,0,-1,0
user_07944,11,53.4,10,1,1,0,1,0,0,2,2,1,0,2,0,0,0,0,1,1,0,0,1,joshuahernandez@example.org,Curtis,Davis,35.0,Male,USA,Indiana,Morganbury,Standard,2024-09-14,False,21.68,Laptop,3.0,2023-04-30 12:53:55.185986,1,-1,1
user_07945,11,71.30909090909091,8,1,0,4,6,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,robertclark@example.net,Nicholas,Gilbert,35.0,Male,USA,New York,Henrystad,Standard,2024-05-09,True,9.47,Desktop,6.0,2024-06-13 15:32:45.323743,1,-1,1
user_07946,11,67.76666666666667,10,0,0,0,0,2,2,2,1,1,1,3,1,1,0,1,1,0,0,2,1,colliernicole@example.net,Hector,Miller,24.0,Male,USA,Pennsylvania,Lake Elizabethside,Premium+,2024-07-06,False,20.46,Desktop,2.0,2024-08-23 12:53:00.613660,1,-1,1
user_07947,10,63.6375,8,0,0,0,0,2,0,2,0,0,0,1,1,0,0,1,0,2,0,3,1,zsmith@example.com,Brandon,Barnes,25.0,Male,Canada,British Columbia,Kennethville,Premium,2024-03-04,False,11.78,Smart TV,4.0,2023-05-25 13:52:50.331178,0,-1,0
user_07948,8,78.15,7,0,0,3,0,1,0,0,0,0,1,0,0,2,0,0,1,0,1,1,0,griffithmike@example.com,John,Jones,44.0,Female,USA,Wisconsin,Lake Alisonburgh,Premium,2024-05-11,True,6.11,Desktop,2.0,2022-09-16 22:53:37.098048,0,-1,0
user_07949,9,60.75,8,0,1,0,0,3,1,0,0,1,2,2,0,0,0,1,0,0,2,0,2,ynicholson@example.com,Rebecca,Roberts,29.0,Unknown,Canada,British Columbia,Ortizstad,Premium,2024-07-17,True,19.64,Mobile,1.0,2023-07-18 21:51:48.382740,0,-1,0
user_07950,12,53.21818181818182,8,0,0,0,5,1,1,0,1,0,0,2,0,0,0,2,1,0,0,2,1,adam74@example.net,Isaac,Cook,35.0,Female,Canada,Alberta,Ellenchester,Basic,2025-07-09,True,10.19,Smart TV,5.0,2024-12-09 21:10:19.694161,0,-1,0
user_07951,7,73.25,7,0,1,0,0,0,0,1,0,2,1,1,0,0,2,0,1,1,0,0,0,thomashooper@example.com,Carolyn,Cannon,43.0,Female,USA,Florida,West Charles,Standard,2023-11-08,True,44.26,Mobile,3.0,2025-02-16 01:33:10.276146,0,-1,0
user_07952,16,54.82142857142857,16,1,1,2,0,0,2,0,2,0,0,2,1,2,2,0,1,0,1,1,4,calvingomez@example.org,Anthony,Mckenzie,35.0,Female,Canada,Manitoba,Rodriguezhaven,Premium,2024-12-31,True,12.1,Gaming Console,3.0,2024-01-14 06:47:55.644851,0,-1,0
user_07953,13,158.41538461538462,11,0,2,1,1,3,0,1,1,0,2,0,2,4,0,0,1,0,0,0,0,riverajulia@example.net,Teresa,Henderson,19.0,Male,Canada,Newfoundland and Labrador,Maldonadoberg,Standard,2022-09-07,True,13.53,Gaming Console,3.0,2024-12-15 19:06:28.940043,0,-1,0
user_07954,10,78.88888888888889,9,1,2,0,0,0,0,1,0,0,1,0,3,1,2,0,0,1,0,0,2,alejandrajackson@example.org,David,Trujillo,50.0,Female,USA,Florida,Wendyhaven,Premium,2022-12-06,False,20.54,Mobile,4.0,2023-07-11 02:15:33.567904,0,-1,0
user_07955,12,84.61111111111111,10,3,0,2,1,1,1,3,1,0,0,1,0,2,1,0,1,0,0,0,0,danielharris@example.com,Amanda,Valdez,35.0,Female,USA,Virginia,New Joan,Standard,2024-02-19,True,7.83,Mobile,4.0,2024-08-01 06:31:47.991864,0,-1,0
user_07956,12,59.345454545454544,12,0,0,5,2,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,2,lisamcclain@example.net,Frances,Bishop,35.0,Male,USA,Tennessee,North Adamfort,Premium,2024-10-23,True,17.48,Tablet,2.0,2023-04-15 08:28:15.992634,0,-1,0
user_07957,20,62.575,17,0,1,1,0,4,2,0,0,3,0,1,1,0,3,2,0,3,1,3,1,mkelly@example.com,Michele,Davis,40.0,Male,USA,Illinois,West Jenniferhaven,Basic,2023-10-26,True,20.34,Gaming Console,1.0,2025-07-26 06:16:27.434646,0,-1,0
user_07958,12,77.125,10,0,4,0,0,0,0,0,7,0,0,2,0,1,1,0,1,0,0,0,1,christianshawn@example.net,Gordon,Thomas,53.0,Female,USA,New Jersey,Stanleystad,Basic,2024-04-28,False,21.82,Mobile,4.0,2023-11-13 23:30:31.628230,0,-1,0
user_07959,15,54.84666666666667,15,1,1,3,0,0,0,3,2,1,2,1,1,0,1,1,1,0,0,1,1,awoods@example.com,Joseph,Nelson,24.0,Male,USA,Pennsylvania,South Carolbury,Premium+,2025-05-15,True,12.53,Laptop,2.0,2023-09-28 05:46:11.814624,0,-1,0
user_07960,13,40.24,13,1,3,0,0,0,2,0,0,2,2,1,0,0,0,1,0,0,2,0,2,jonesmark@example.com,Taylor,Rice,17.0,Female,USA,New York,Brittanyburgh,Standard,2023-09-21,True,13.61,Smart TV,2.0,2025-05-18 08:46:07.274090,0,-1,0
user_07961,9,81.375,8,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,2,0,2,0,1,donald00@example.net,Joshua,Davis,28.0,Female,USA,New York,East Lynn,Premium,2024-01-15,True,18.44,Desktop,5.0,2023-01-19 01:55:32.664524,0,-1,0
user_07962,12,69.84,11,1,3,1,1,1,0,1,1,0,2,1,2,0,1,2,0,0,1,0,0,nanderson@example.com,Colleen,Douglas,25.0,Male,USA,Virginia,East Alan,Premium,2023-07-02,True,1.66,Desktop,4.0,2023-08-23 13:40:09.867263,0,-1,0
user_07963,11,35.875,10,0,3,2,0,2,0,0,1,1,0,0,0,0,0,1,0,0,2,2,1,ejohnson@example.com,Troy,Ramirez,34.0,Unknown,Canada,Prince Edward Island,West Caseyport,Premium,2024-08-15,True,12.1,Desktop,2.0,2023-07-03 17:30:30.572538,1,-1,1
user_07964,10,48.08888888888889,10,1,2,0,0,1,0,0,1,0,1,1,1,2,1,1,0,1,0,0,0,bmccann@example.com,Connie,Hogan,40.0,Female,USA,Wisconsin,Harrisonbury,Premium,2023-04-02,True,9.09,Laptop,6.0,2025-02-07 16:02:10.292362,0,-1,0
user_07965,4,32.075,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,amysmith@example.com,Maria,Rodriguez,29.0,Female,USA,New York,Hillmouth,Standard,2025-03-27,False,20.94,Tablet,5.0,2023-09-03 17:37:52.916224,0,-1,0
user_07966,10,52.575,10,2,1,1,1,0,1,0,0,2,0,0,0,0,0,0,1,0,1,1,2,biancawelch@example.com,Amanda,Jones,39.0,Female,USA,Indiana,Emilychester,Standard,2023-10-24,True,10.7,Gaming Console,2.0,2022-08-07 09:20:20.866422,0,-1,0
user_07967,14,48.46923076923077,13,1,0,1,2,0,1,4,0,2,1,1,1,0,1,0,0,2,0,0,1,eric02@example.net,Emily,Shelton,35.0,Male,Canada,Ontario,East Larry,Basic,2023-12-05,True,14.37,Desktop,2.0,2024-06-04 05:04:02.229641,0,-1,0
user_07968,14,51.96153846153846,13,2,0,2,0,0,0,0,4,0,2,3,2,0,0,1,1,0,3,0,0,allison79@example.org,Randy,Griffin,39.0,Other,USA,Georgia,Hansonmouth,Premium+,2023-07-14,True,7.85,Laptop,2.0,2024-12-17 03:55:03.992456,0,-1,0
user_07969,8,58.083333333333336,7,0,0,1,3,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,itaylor@example.net,Cathy,Patrick,44.0,Unknown,USA,New York,Martinezhaven,Premium,2024-12-15,True,34.22,Smart TV,3.0,2023-12-29 08:42:12.729113,0,-1,0
user_07970,5,66.12,5,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,hernandezsteven@example.net,Monica,Lee,41.0,Male,USA,Massachusetts,West Janestad,Standard,2024-03-09,True,525.37,Smart TV,3.0,2023-03-09 13:57:34.214464,0,-1,0
user_07971,16,57.35625,15,0,2,0,0,1,3,0,2,0,1,0,2,1,1,1,1,1,1,2,2,leah14@example.net,Jason,Chen,43.0,Male,USA,New Jersey,North Codyland,Basic,2024-04-24,True,13.53,Tablet,1.0,2025-02-03 18:03:08.279824,0,-1,0
user_07972,11,92.97,10,0,2,1,0,2,3,1,0,0,0,0,0,0,2,1,0,0,1,0,0,howardrebecca@example.org,Brian,Bauer,48.0,Female,USA,Massachusetts,Port Sarah,Standard,2024-09-01,True,13.53,Desktop,1.0,2025-03-14 03:29:01.338347,1,-1,1
user_07973,14,47.760000000000005,13,2,0,2,0,2,1,1,0,1,0,2,1,0,0,2,1,1,0,1,1,huntkimberly@example.org,Carol,Powell,41.0,Other,Canada,Alberta,South Christina,Premium,2023-03-15,False,17.3,Smart TV,2.0,2025-03-26 00:18:15.988120,0,-1,0
user_07974,16,55.38333333333333,16,1,1,2,0,1,1,1,0,1,0,0,3,0,1,1,2,0,1,3,1,john67@example.com,Tracy,Young,35.0,Male,Canada,Ontario,Rodriguezton,Standard,2025-03-19,True,3.47,Desktop,5.0,2024-02-11 06:32:24.654778,0,-1,0
user_07975,10,77.42857142857143,8,2,0,0,0,2,0,1,0,1,1,0,0,2,1,0,1,1,0,0,0,laura62@example.com,William,Johnson,27.0,Female,USA,Washington,New Jennifer,Standard,2024-03-20,True,27.37,Mobile,5.0,2023-05-25 01:38:15.473160,0,-1,0
user_07976,9,65.03333333333333,8,0,0,3,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,2,1,rmccall@example.org,Glenn,Miller,16.0,Female,USA,North Carolina,Gardnerside,Basic,2022-11-17,True,23.14,Gaming Console,2.0,2025-06-01 01:46:58.738774,0,-1,0
user_07977,12,84.86666666666666,10,0,3,1,0,1,1,0,0,0,0,1,1,0,2,0,1,1,0,1,1,qlawson@example.com,Derek,Crosby,22.0,Male,USA,Maryland,North Anthonyshire,Premium,2023-10-16,True,37.71,Gaming Console,2.0,2024-11-09 19:22:42.649363,0,-1,0
user_07978,14,51.07692307692308,12,0,2,2,2,0,0,0,0,2,0,0,1,0,2,1,2,4,1,1,0,mejiasuzanne@example.net,Belinda,Becker,43.0,Female,USA,New Jersey,North Gina,Standard,2023-12-20,False,13.53,Smart TV,3.0,2022-08-11 10:20:47.279426,0,-1,0
user_07979,9,40.385714285714286,8,0,1,0,1,0,0,1,1,0,0,0,2,1,0,1,1,0,0,0,1,mark72@example.net,Nicole,Ball,44.0,Female,USA,New York,Kelliburgh,Standard,2025-04-19,True,13.53,Smart TV,6.0,2023-03-26 11:48:51.842862,0,-1,0
user_07980,15,59.824999999999996,14,0,0,2,0,2,0,2,2,0,1,2,3,1,2,1,0,0,0,2,1,gordonmiranda@example.net,Laura,Salazar,36.0,Male,USA,Texas,West Kevin,Premium,2023-10-17,False,26.52,Laptop,2.0,2024-03-05 02:06:11.802976,0,-1,0
user_07981,16,88.39999999999999,12,3,3,1,2,0,0,1,0,3,0,0,1,1,0,2,0,1,0,0,7,edwinmason@example.com,Sarah,Scott,35.0,Male,USA,Arizona,Edwardshire,Premium,2024-11-16,True,13.28,Smart TV,5.0,2025-04-29 14:04:30.642218,0,-1,0
user_07982,9,57.266666666666666,9,0,0,2,0,0,1,0,1,0,1,0,1,0,0,1,3,0,3,0,0,gailwright@example.com,Howard,Lane,42.0,Male,USA,New York,Amberhaven,Standard,2024-12-04,True,11.36,Smart TV,2.0,2024-01-21 00:53:49.522701,0,-1,0
user_07983,10,58.6875,9,2,1,1,1,0,1,1,0,2,0,0,1,0,0,0,0,0,0,1,2,xsnyder@example.org,Ronald,Burgess,10.0,Female,Canada,Quebec,East Aaron,Premium,2025-05-28,True,3.68,Desktop,1.0,2025-01-21 00:39:28.668024,0,-1,0
user_07984,18,74.89375,15,1,8,1,0,5,0,0,2,0,2,1,2,0,2,0,0,1,0,1,0,emilymyers@example.com,Rachael,Burton,23.0,Male,USA,Virginia,Jeanchester,Basic,2022-08-05,True,14.9,Smart TV,3.0,2025-01-14 18:41:53.466591,0,-1,0
user_07985,6,57.86666666666667,5,0,3,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,3,nwheeler@example.com,Susan,Hart,36.0,Male,Canada,Newfoundland and Labrador,Lake Kyle,Premium,2024-10-08,True,13.53,Smart TV,2.0,2024-04-03 15:29:09.157379,0,-1,0
user_07986,8,81.67142857142856,8,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,hancockrobert@example.com,Jonathan,Reynolds,36.0,Female,USA,Texas,East John,Premium+,2023-04-23,True,11.33,Mobile,3.0,2024-07-28 00:02:28.276627,0,-1,0
user_07987,9,81.82222222222222,9,1,1,1,2,1,0,2,1,0,0,0,0,2,0,1,0,0,0,0,1,dennisrobertson@example.com,Ian,Hoover,48.0,Prefer not to say,Canada,Newfoundland and Labrador,Christinaview,Basic,2024-11-19,True,18.58,Desktop,2.0,2023-12-07 01:00:04.023901,0,-1,0
user_07988,8,52.800000000000004,8,1,0,0,1,0,0,0,2,0,1,2,0,0,0,1,1,0,0,0,1,williambrown@example.org,Brian,Hughes,51.0,Other,USA,Illinois,Kirkton,Premium,2024-08-30,True,7.7,Laptop,4.0,2023-04-25 17:45:12.520838,0,-1,0
user_07989,11,77.41666666666667,10,0,1,0,2,0,0,1,0,2,0,1,1,0,0,0,0,0,2,0,2,leonsamantha@example.net,Kelsey,Jensen,30.0,Female,USA,Wisconsin,Hallshire,Premium,2025-07-30,True,7.77,Mobile,2.0,2022-10-02 07:42:51.788423,1,-1,1
user_07990,11,85.92,11,0,1,1,2,1,1,1,0,1,1,1,0,0,1,0,0,1,3,0,1,nlane@example.org,Nicole,Clayton,35.0,Male,USA,California,Port Gregory,Premium,2023-07-15,True,11.06,Laptop,1.0,2023-01-24 02:22:04.296751,1,-1,1
user_07991,13,57.14166666666667,12,3,2,1,0,0,1,1,1,0,3,0,2,1,1,1,2,1,0,0,0,dholloway@example.org,Christy,Riddle,19.0,Female,Canada,Manitoba,New Tiffany,Standard,2022-12-21,False,40.22,Tablet,1.0,2023-06-22 23:34:48.101453,0,-1,0
user_07992,4,69.35000000000001,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,wmills@example.com,Jeff,Murphy,62.0,Male,USA,Virginia,Lake Danielleside,Basic,2023-06-21,True,13.53,Tablet,2.0,2022-12-18 04:41:28.026978,0,-1,0
user_07993,11,42.75,11,0,1,2,1,0,0,1,2,1,1,0,1,2,1,1,0,0,0,1,0,rmays@example.net,Hannah,Sanchez,60.0,Female,USA,Arizona,New Lorraine,Standard,2024-04-28,True,5.26,Desktop,1.0,2024-08-03 17:20:02.331515,1,-1,1
user_07994,12,49.14545454545455,11,2,3,3,1,0,1,0,1,0,1,1,0,0,0,0,3,0,1,0,1,justinwest@example.net,Regina,Turner,22.0,Female,Canada,Newfoundland and Labrador,West Anthonyfurt,Premium,2022-09-11,True,51.19,Laptop,2.0,2023-12-11 15:04:30.073655,0,-1,0
user_07995,10,82.02499999999999,6,2,2,0,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,2,tyrone73@example.org,Adriana,Allen,19.0,Female,USA,California,Williamsonfort,Premium,2023-03-16,False,380.34,Smart TV,5.0,2023-03-26 07:27:40.899668,0,-1,0
user_07996,6,48.300000000000004,6,2,0,0,0,0,0,2,0,1,1,1,0,0,0,0,1,0,0,1,0,daniel05@example.org,Jose,Bond,37.0,Male,USA,Arizona,Kevinberg,Premium,2023-11-15,True,25.67,Laptop,2.0,2023-05-10 21:13:35.916002,0,-1,0
user_07997,17,46.141176470588235,16,1,6,2,0,1,4,0,0,1,0,0,0,0,1,1,4,0,0,2,0,dblack@example.com,Susan,Coleman,36.0,Male,USA,California,Lake David,Standard,2024-09-17,True,3.99,Mobile,3.0,2024-08-23 17:27:58.879838,0,-1,0
user_07998,10,71.51,10,1,1,1,0,0,0,1,0,4,1,0,0,0,2,0,0,0,0,0,1,matthewjackson@example.org,Mark,Hamilton,26.0,Female,Canada,Ontario,Shannonview,Premium+,2023-12-16,True,11.75,Laptop,3.0,2024-07-20 01:30:55.895987,0,-1,0
user_07999,4,83.925,4,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,shawnharrington@example.org,Troy,Mendoza,40.0,Female,USA,Tennessee,Collinston,Premium,2024-01-13,False,11.32,Gaming Console,2.0,2024-06-27 08:16:31.607365,0,-1,0
user_08000,6,41.35,6,0,1,0,2,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,lsmith@example.org,Alexis,Munoz,34.0,Male,USA,Texas,Johnville,Standard,2022-10-23,True,30.77,Tablet,3.0,2023-10-11 21:50:48.708005,0,-1,0
user_08001,17,78.42,15,1,4,0,3,0,0,1,0,1,0,1,2,2,1,2,2,0,1,3,0,bennettlarry@example.org,Michelle,Brown,38.0,Female,USA,Missouri,South Brittany,Standard,2025-01-19,True,13.53,Tablet,3.0,2023-02-02 21:10:40.910728,0,-1,0
user_08002,9,110.47142857142856,9,1,0,3,1,0,0,1,2,0,1,1,0,0,0,1,0,0,0,0,0,athomas@example.org,Troy,Johnson,18.0,Male,USA,Tennessee,Chanhaven,Premium+,2023-07-31,True,13.53,Tablet,1.0,2025-06-19 19:52:56.342303,0,-1,0
user_08003,15,90.01428571428572,13,0,3,6,0,0,2,2,1,2,0,0,1,1,1,0,0,0,0,2,0,walkeraaron@example.com,Tammy,Cooper,41.0,Unknown,Canada,Quebec,Port Stephenshire,Premium,2022-09-15,True,2.51,Gaming Console,7.0,2024-02-27 19:37:28.276768,0,-1,0
user_08004,15,69.65833333333333,12,0,1,1,1,1,0,1,2,1,0,1,0,0,1,0,2,3,0,2,1,tinamiller@example.com,Connie,Gutierrez,27.0,Male,Canada,Newfoundland and Labrador,Stonestad,Basic,2025-02-23,True,13.53,Desktop,2.0,2023-01-21 07:30:01.909041,0,-1,0
user_08005,10,51.12,10,1,1,0,0,4,1,0,0,1,1,0,1,2,0,0,1,1,0,1,1,sford@example.net,Marie,Montgomery,35.0,Male,USA,Michigan,Brandonfurt,Standard,2023-11-29,True,8.15,Desktop,2.0,2023-06-21 18:21:52.610880,0,-1,0
user_08006,9,65.9625,9,0,0,1,0,0,0,2,0,0,0,0,3,1,0,0,1,1,0,3,0,albertleonard@example.com,Sherry,Salazar,50.0,Female,USA,Michigan,Lisaborough,Standard,2025-05-19,True,14.49,Laptop,1.0,2025-07-01 01:34:35.559555,0,-1,0
user_08007,9,46.7,9,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,3,1,0,2,0,contrerasgina@example.net,Brandi,Lee,42.0,Female,Canada,British Columbia,Lake Joseph,Premium,2022-09-27,True,4.82,Desktop,2.0,2024-07-15 11:17:49.681386,0,-1,0
user_08008,12,92.78888888888889,9,1,1,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,4,2,bautistascott@example.org,Laura,Roberts,14.0,Female,USA,North Carolina,Duranside,Premium,2025-03-28,False,19.26,Desktop,1.0,2025-04-28 18:01:32.777219,0,-1,0
user_08009,9,67.35714285714286,8,2,0,1,1,0,0,2,2,0,0,0,1,0,0,0,2,0,0,0,0,bernardandrea@example.com,Christina,Jones,45.0,Female,Canada,British Columbia,West Mollyburgh,Standard,2023-08-19,True,18.5,Smart TV,2.0,2024-09-19 14:15:43.452732,0,-1,0
user_08010,9,50.6,8,2,1,1,1,1,0,0,1,0,0,0,1,0,2,1,0,0,0,0,3,brittanywhite@example.net,Erin,Mitchell,35.0,Female,Canada,New Brunswick,Perkinston,Premium,2024-03-29,True,3.7,Desktop,2.0,2023-07-21 10:35:25.181308,0,-1,0
user_08011,11,46.75,11,0,2,0,1,1,1,1,0,0,0,1,2,2,0,1,1,0,1,1,0,cyang@example.com,Tracy,White,41.0,Prefer not to say,USA,Texas,Danashire,Standard,2022-09-12,True,13.53,Smart TV,3.0,2023-10-21 13:16:36.862581,1,-1,1
user_08012,12,45.445454545454545,12,0,0,0,1,2,1,0,1,0,1,0,1,0,1,3,4,0,0,0,0,moorerebecca@example.org,Joseph,Vaughan,41.0,Female,Canada,Newfoundland and Labrador,West Beth,Premium,2022-12-22,True,12.13,Tablet,2.0,2022-09-15 07:42:25.466570,0,-1,0
user_08013,8,94.65,8,0,1,0,1,0,1,1,1,0,1,0,0,0,2,0,0,0,1,0,1,carol74@example.net,Carrie,Ramirez,54.0,Male,USA,North Carolina,West William,Premium,2025-06-24,True,5.26,Gaming Console,3.0,2024-04-25 09:19:42.984109,0,-1,0
user_08014,4,58.974999999999994,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,margarethernandez@example.com,Charles,Riggs,40.0,Female,Canada,Nova Scotia,Shermanport,Basic,2025-06-23,True,10.5,Mobile,2.0,2024-10-04 01:42:10.742013,0,-1,0
user_08015,13,136.29999999999998,12,1,0,1,3,0,3,0,1,2,0,1,1,1,2,0,0,0,0,1,1,vlewis@example.com,Gregory,Anderson,35.0,Male,Canada,Newfoundland and Labrador,Davidmouth,Basic,2022-12-09,True,23.31,Gaming Console,2.0,2023-08-19 15:02:51.197667,0,-1,0
user_08016,16,64.63571428571429,15,1,2,2,2,3,1,0,0,0,0,0,0,1,0,2,2,2,1,1,1,judy25@example.net,Holly,Cunningham,33.0,Female,USA,Michigan,East Lisamouth,Premium,2023-10-19,True,13.53,Gaming Console,3.0,2022-10-22 17:11:13.774734,0,-1,0
user_08017,11,58.1888888888889,9,0,1,0,1,1,1,0,0,0,0,1,4,0,0,0,0,1,0,1,2,aaron81@example.com,Laura,Hogan,35.0,Female,Canada,Saskatchewan,Yatesview,Basic,2023-08-08,True,13.53,Smart TV,7.0,2023-01-01 04:30:45.113400,1,-1,1
user_08018,17,46.5625,15,1,4,2,2,0,0,0,2,0,0,2,1,0,0,3,3,0,1,1,1,scott87@example.com,Ronald,Shaffer,41.0,Male,USA,California,East Donaldstad,Premium,2023-08-01,True,13.52,Mobile,1.0,2024-10-02 10:45:58.771030,0,-1,0
user_08019,8,85.9875,8,0,2,0,0,1,0,2,0,0,1,2,1,0,0,0,0,0,0,3,0,oparker@example.org,Nicole,Cameron,45.0,Male,Canada,Alberta,South Curtisfurt,Standard,2023-10-11,True,7.78,Mobile,3.0,2024-12-19 21:08:32.701101,0,-1,0
user_08020,7,165.2276923076923,6,2,4,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,austin25@example.org,James,Sawyer,58.0,Female,USA,Indiana,New Morganborough,Premium,2025-02-24,True,5.38,Mobile,5.0,2023-11-22 12:49:07.459888,0,-1,0
